Time (ms),Accel LX,Accel LY,Accel LZ,Mag LX,Mag LY,Mag LZ,Gyro LX,Gyro LY,Gyro LZ,Accel RX,Accel RY,Accel RZ,Mag RX,Mag RY,Mag RZ,Gyro RX,Gyro RY,Gyro RZ
5.839397001182078,-0.8075776274999998,-7.3627151402,-14.727823102999999,-0.21371,0.8028099999999999,-0.02795,6.665150613978546,7.93819377038321,-6.9088858440195535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.276330001361202,3.0400811133,-8.542376681999999,-4.253242171499999,-0.21371,0.8028099999999999,-0.02795,-0.10415252311276162,-0.05864306286700948,0.15607606835959292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.17795300105354,3.0065815969000003,-8.5627156741,-4.3010986235,-0.21027,0.81055,-0.01591,-0.016493361431346415,-0.00916297857297023,0.04581489286485116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.056555000002845,3.0245277664,-8.513662810799998,-4.2759739861999995,-0.20768999999999999,0.8019499999999999,-0.023649999999999997,-0.008857545953871223,-0.010384709049366262,0.03359758810089085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.96364700052072,3.0209385324999998,-8.568697730599999,-4.2460637037,-0.21199,0.80711,-0.01892,-0.011606439525762293,-0.011301006906663285,0.040317105721069016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.78219699971669,3.026920589,-8.529216157699999,-4.284348865299999,-0.21199,0.80711,-0.00817,-0.011606439525762293,-0.007635815477475193,0.040317105721069016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.5613729996694,3.0293134116,-8.524430512499999,-4.2807596314,-0.21371,0.8096899999999999,-0.00817,-0.00946841119206924,-0.008552113334772215,0.03054326190990077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.40815300136455,3.0281170003,-8.586643900099999,-4.285545276599999,-0.22231,0.8122699999999999,-0.01849,-0.020769418098732523,-0.008552113334772215,0.03756821214917795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.22248400015815,2.9994031290999996,-8.528019746399998,-3.9972101532999993,-0.21112999999999998,0.80711,-0.019780000000000002,-0.01069014166846527,-0.00916297857297023,0.03604104905368291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.05499300043448,3.0149564759999996,-8.518448456,-4.256831405399999,-0.21112999999999998,0.80711,-0.019780000000000002,-0.0070249502392771765,-0.0119118721448613,0.03268129024359383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.86474100085616,3.0125636533999995,-8.547162327199999,-4.2783668087999995,-0.21543,0.81141,-0.020640000000000002,-0.014049900478554353,-0.005192354524683131,0.04153883619746505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213.65167700059828,3.0149564759999996,-8.5579300289,-4.285545276599999,-0.21199,0.8165699999999999,-0.00903,-0.010995574287564279,-0.0036651914291880926,0.03359758810089085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232.54684200037445,3.0077780082,-8.531608980299998,-4.242474469799999,-0.20682999999999999,0.81313,-0.00473,-0.0036651914291880926,-0.009773843811168246,0.03512475119638588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
