Time (ms),Accel LX,Accel LY,Accel LZ,Mag LX,Mag LY,Mag LZ,Gyro LX,Gyro LY,Gyro LZ,Accel RX,Accel RY,Accel RZ,Mag RX,Mag RY,Mag RZ,Gyro RX,Gyro RY,Gyro RZ
5.715526000130922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646062102,-9.207581364800001,-3.8488551520999996,0.30143000000000003,0.46053,-0.1032,-7.817547885839102,-10.008110630017185,10.00688889954079
24.8546750008245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0897308475,-9.2087777761,-3.9098721283999995,0.30143000000000003,0.46053,-0.1032,0.12217304763960309,0.17776178431562248,-0.17501289074373141
43.51027700067789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0681954441,-9.2207418891,-3.9349967657,0.29885,0.45881,-0.10406,-0.007635815477475193,-0.015882496193148403,0.004581489286485115
62.136921000274015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062213387599999996,-9.200402896999998,-3.9038900719,0.30143000000000003,0.45794999999999997,-0.10492,-0.011301006906663285,-0.020463985479633514,0.0006108652381980154
80.75767899936181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669990328,-9.2159562439,-3.9541393464999994,0.29283,0.45881,-0.09847,-0.010079276430267254,-0.020463985479633514,0.0027488935718910697
99.4627620002575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729810893,-9.1956172518,-3.9433716447999996,0.29283,0.45881,-0.09847,-0.00916297857297023,-0.020158552860534508,0.005192354524683131
118.13362499924551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07776673449999999,-9.2027957196,-3.9014972492999993,0.29713,0.45365,-0.09847,-0.010079276430267254,-0.020463985479633514,0.0
136.7253720000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09810572659999998,-9.207581364800001,-3.9469608786999997,0.29540999999999995,0.45537,-0.09631999999999999,-0.01069014166846527,-0.016493361431346415,0.007330382858376185
155.38389200082747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062213387599999996,-9.224331122999999,-3.9756747498999996,0.30057,0.45537,-0.09675,-0.015882496193148403,-0.018020524526841455,0.004581489286485115
173.9942330004851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0897308475,-9.223134711699998,-3.9385859995999994,0.30057,0.45537,-0.09675,-0.012217304763960308,-0.02260201381332657,0.0070249502392771765
192.59379399954923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669990328,-9.219545477799999,-3.9637106368999997,0.29369,0.45623,-0.10836,-0.00946841119206924,-0.01832595714594046,0.006719517620178169
211.17845799926727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08135596839999999,-9.219545477799999,-3.978067572499999,0.29713,0.45193,-0.10836,-0.012217304763960308,-0.02138028333693054,0.003054326190990077
229.87187299986545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382851616,-9.237491647299999,-3.9661034594999998,0.30143000000000003,0.44849,-0.09287999999999999,-0.01832595714594046,-0.02107485071783153,0.0036651914291880926
248.57153899938567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08614161359999999,-9.2183490665,-3.9696926934,0.30143000000000003,0.44849,-0.09287999999999999,-0.007941248096574201,-0.019547687622336492,0.0033597588100890844
267.2216200007824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646062102,-9.207581364800001,-3.9457644673999996,0.29885,0.45365,-0.10062,-0.013439035240356337,-0.01710422666954443,0.0027488935718910697
285.85284799919464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0789631458,-9.206384953499999,-3.9314075317999997,0.30401,0.45450999999999997,-0.10019,-0.013133602621257331,-0.02138028333693054,0.004886921905584123
304.5178249994933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07776673449999999,-9.203992130899998,-3.930211120499999,0.30143000000000003,0.45450999999999997,-0.09933,-0.014049900478554353,-0.01893682238413848,0.0054977871437821395
323.15358400046534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09810572659999998,-9.223134711699998,-3.9421752335,0.30143000000000003,0.45450999999999997,-0.09933,-0.00916297857297023,-0.019242255003237483,0.003054326190990077
341.7923630004225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669990328,-9.2171526552,-3.9254254752999995,0.29713,0.45365,-0.09287999999999999,-0.0119118721448613,-0.01893682238413848,0.0070249502392771765
361.335006000445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09212367009999999,-9.227920356899999,-3.9170505961999997,0.29540999999999995,0.45450999999999997,-0.09631999999999999,-0.007330382858376185,-0.01863138976503947,0.0054977871437821395
380.1863389999198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765703232,-9.2267239456,-3.9385859995999994,0.29283,0.44849,-0.09373999999999999,-0.00916297857297023,-0.019547687622336492,0.004276056667386108
398.8568900003884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729810893,-9.2183490665,-3.936193177,0.29283,0.44849,-0.09373999999999999,-0.008857545953871223,-0.02107485071783153,0.006414085001079162
417.640202000257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0681954441,-9.2219383004,-3.930211120499999,0.29111000000000004,0.44677,-0.10019,-0.010079276430267254,-0.024434609527920616,0.003970624048287101
436.3517950005189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729810893,-9.1920280179,-3.9517465239,0.29799000000000003,0.45967,-0.10578,-0.007330382858376185,-0.02138028333693054,0.0027488935718910697
455.0033350005833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729810893,-9.224331122999999,-3.888336725,0.29111000000000004,0.45537,-0.10277,-0.013744467859455347,-0.02260201381332657,0.004276056667386108
473.6762810007349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08853443620000001,-9.2111705987,-3.9206398300999994,0.29111000000000004,0.45537,-0.10277,-0.008552113334772215,-0.02229658119422756,0.003054326190990077
492.2664139994595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07058826669999999,-9.2398844699,-3.9254254752999995,0.29885,0.45881,-0.09675,-0.008857545953871223,-0.017409659288643436,0.006108652381980154
