Time (ms),Accel LX,Accel LY,Accel LZ,Mag LX,Mag LY,Mag LZ,Gyro LX,Gyro LY,Gyro LZ,Accel RX,Accel RY,Accel RZ,Mag RX,Mag RY,Mag RZ,Gyro RX,Gyro RY,Gyro RZ
5.813910000142641,4.9986064114,2.2791635265,-17.655441554099998,-0.00473,0.29025,0.46569,9.137627665585013,9.488875177548872,-9.284846187990736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.34484199986764,9.859625523299998,0.8446663778,-1.5290136414,-0.00473,0.29025,0.46999,-0.13530665026086042,-0.06841690667817772,0.16035212502697901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.248696000067866,9.836893708599998,0.8781658942,-1.4811571894,-0.0030099999999999997,0.28337,0.46999,-0.04673119072214818,-0.018020524526841455,0.01618792881224741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.12749800054007,9.7974121357,0.8997012976000001,-1.4787643668,-0.0055899999999999995,0.29111000000000004,0.4644,-0.02168571595602955,-0.0070249502392771765,-0.008552113334772215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.01692500006175,9.7686982645,0.8518448456000001,-1.4883356572,-0.00903,0.28423000000000004,0.46354,-0.008857545953871223,-0.009773843811168246,-0.009773843811168246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.95937300047808,9.7459664498,0.8997012976000001,-1.5122638832,-0.00903,0.28423000000000004,0.45709,-0.0033597588100890844,-0.03665191429188092,-0.005803219762881146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.9264030001359,9.6837530622,0.8793623054999999,-1.5637095691,0.00043,0.27993,0.45709,0.008552113334772215,-0.031764992386296806,-0.007941248096574201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.88161100021534,9.671788949199998,0.8590233134,-1.5529418674,-0.011609999999999999,0.28337,0.46655,0.030237829290801762,-0.014355333097653362,-0.011606439525762293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.72926800036657,9.671788949199998,0.8255237969999999,-1.6211373115,-0.01333,0.28251,0.45967,0.028710666195306725,-0.02290744643242558,-0.004581489286485115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.6307260004396,9.6047899164,0.7968099257999999,-1.6570296505,-0.01333,0.28939,0.46569,0.03481931857728687,-0.018020524526841455,0.0003054326190990077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.46468400039885,9.6598248362,0.7417750059999999,-1.6235301341,-0.01333,0.28939,0.46569,0.029626964052603746,-0.005192354524683131,0.010079276430267254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214.2481749997387,9.647860723199999,0.7537391189999999,-1.6331014245,-0.00903,0.28681,0.47386,0.03726277953007894,-0.004886921905584123,0.017409659288643436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233.13577899989468,9.6622176588,0.7274180704000001,-1.6426727148999998,0.00215,0.28595,0.45881,0.05772676500971245,-0.015882496193148403,0.027183503099811684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252.1928090000074,9.702895643,0.7082754896000001,-1.6378870696999999,0.00215,0.28595,0.45408,0.07696902001294993,-0.016798794050445424,0.038179077387375956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271.1318190004022,9.687342296099999,0.693918554,-1.6594224731,-0.01677,0.28852999999999995,0.45408,0.0952949771588904,-0.009773843811168246,0.04001167310197001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290.09520300041913,9.7519485063,0.6819544409999999,-1.6438691261999998,-0.01763,0.28251,0.4687,0.12156218240140507,-0.004581489286485115,0.04520402762665314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309.0244740005801,9.7998049583,0.6759723844999999,-1.6654045295999997,-0.020210000000000002,0.28767000000000004,0.45709,0.13408491978446438,-0.005192354524683131,0.03695734691097993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327.9414529997666,9.798608546999999,0.6460621019999999,-1.6809578765,-0.020210000000000002,0.28337,0.44677,0.14110987002374156,-0.006414085001079162,0.03268129024359383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346.8657230005192,9.8141618939,0.6687939166999999,-1.7682959014,-0.00817,0.28337,0.44677,0.1267545369260882,-0.011606439525762293,0.031154127148098783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366.7376940002214,9.8057870148,0.6699903279999999,-1.7611174335999997,-0.00043,0.27993,0.45106999999999997,0.10781771454194972,-0.01710422666954443,0.03543018381548489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385.78545300060796,9.8177511278,0.6077769404,-1.7491533205999998,-0.0030099999999999997,0.28164999999999996,0.46397,0.0907134878724053,-0.012217304763960308,0.031459559767197796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404.6962860002168,9.8057870148,0.6005984726,-1.7324035624,-0.009890000000000001,0.27993,0.45494,0.06841690667817772,-0.02657263786161367,0.025656340004316647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423.5404529999869,9.790233667899999,0.5970092387,-1.7874384822,-0.009890000000000001,0.27993,0.45494,0.04581489286485116,-0.027794368338009703,0.029932396671702752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442.3783700003696,9.766305441899998,0.6185446420999999,-1.7982061838999996,-0.0030099999999999997,0.27993,0.45365,0.03207042500539581,-0.028710666195306725,0.028710666195306725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461.253213999953,9.729216691599998,0.5970092387,-1.7395820302,-0.00903,0.28595,0.46397,0.015577063574049392,-0.03543018381548489,0.0433714319120591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.13097400053084,9.6849494735,0.6113661743,-1.7012968685999998,-0.011609999999999999,0.27391,0.46397,0.007635815477475193,-0.03420845333908886,0.05436700619962337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.06435899993085,9.753144917599998,0.6245266985999999,-1.7024932798999997,-0.011609999999999999,0.27391,0.46397,-0.002138028333693054,-0.04123340357836604,0.06505714786808864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517.9464430002554,9.835697297299998,0.6137589969,-1.7335999736999999,-0.01075,0.27907,0.46182,-0.018020524526841455,-0.052839843104128335,0.06963863715457375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536.8426410004759,9.811769071299999,0.5850451257,-1.6654045295999997,-0.011609999999999999,0.27563,0.45537,-0.03451388595818787,-0.060170225962504514,0.05192354524683131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555.6890469997597,9.790233667899999,0.6197410534,-1.6402798923,-0.009890000000000001,0.27305,0.45623,-0.05619960191421741,-0.03359758810089085,0.043982297150257116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574.5907660002558,9.7639126193,0.6759723844999999,-1.6175480775999997,-0.009890000000000001,0.27305,0.45623,-0.06108652381980154,-0.013744467859455347,0.03451388595818787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593.4494640005141,9.812965482600001,0.6556333924,-1.5864413838,-0.009890000000000001,0.28164999999999996,0.44633999999999996,-0.05650503453331642,-0.039400807863771994,0.03634648167278191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612.2733700003664,9.8093762487,0.6628118601999999,-1.5541382787,-0.0012900000000000001,0.28251,0.46268,-0.052228977865930316,-0.07024950239277176,0.03451388595818787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631.1479539999709,9.750752095,0.7238288365,-1.5242279962,-0.00387,0.27563,0.45494,-0.0714712328691678,-0.06414085001079162,0.030848694528999777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650.0630580003417,9.718448989899999,0.7429714172999999,-1.5541382787,-0.00387,0.27563,0.45494,-0.07574728953655392,-0.04642575810304917,0.023212879051524585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668.9850889997615,9.7615197967,0.7836494015,-1.5852449725,-0.0030099999999999997,0.28337,0.45881,-0.0907134878724053,-0.04245513405476207,0.020463985479633514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687.8946200004066,9.7639126193,0.7848458127999999,-1.5804593272999998,-0.009890000000000001,0.29025,0.47257,-0.0907134878724053,-0.05589416929511841,0.020769418098732523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706.7832650000128,9.671788949199998,0.7812565789,-1.5780665047,-0.00387,0.28079000000000004,0.45665999999999995,-0.07819075048934597,-0.04245513405476207,0.016798794050445424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725.6572240003152,9.643075077999999,0.8015955709999999,-1.5134602945,-0.00387,0.28079000000000004,0.45665999999999995,-0.04520402762665314,-0.015271630954950386,0.014355333097653362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744.5843069999682,9.628718142399999,0.8159525066,-1.4979069475999998,-0.00817,0.28595,0.45709,-0.013439035240356337,0.0033597588100890844,0.020769418098732523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763.4225880001395,9.629914553699999,0.8279166196,-1.4799607781,-0.00215,0.28423000000000004,0.44591,0.021991148575128558,0.006414085001079162,0.029932396671702752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782.3569629999838,9.6442714893,0.8183453291999999,-1.4835500119999998,-0.00903,0.28251,0.45537,0.03481931857728687,0.00946841119206924,0.038484510006474966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
