Time (ms),Accel LX,Accel LY,Accel LZ,Mag LX,Mag LY,Mag LZ,Gyro LX,Gyro LY,Gyro LZ,Accel RX,Accel RY,Accel RZ,Mag RX,Mag RY,Mag RZ,Gyro RX,Gyro RY,Gyro RZ
5.731932000344386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8801616927,6.9906312259,22.857437886499998,0.62393,-0.021929999999999998,0.06063,-10.008416062636284,-10.008416062636284,10.00688889954079
25.109688000156893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8111668613999999,9.006584266399999,3.1872397031999995,0.62393,-0.021929999999999998,0.06063,-0.1148426647812269,0.17715091907742445,0.2919935838586513
44.07276100027957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7453642399,8.9599242257,3.2338997439,0.62995,-0.023649999999999997,0.05418,-0.03390302071998985,0.26358835028244365,0.16065755764607803
62.89281299996219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7202396026000001,9.0161555568,3.2793633732999994,0.62737,-0.02795,0.0559,-0.02290744643242558,0.22815816646695875,0.10598511882735567
81.72213600028044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6927221427,9.0041914438,3.2781669619999994,0.62393,-0.03225,0.05031,-0.018020524526841455,0.14477506145292962,0.07635815477475191
100.53078300006746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7429714172999999,8.9635134596,3.1776684127999997,0.62393,-0.03225,0.05289,-0.019853120241435502,0.07422012644105887,0.051312680008633295
119.30182600008266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7980063371,8.988638096899999,3.2171499857,0.63425,-0.03569,0.05289,-0.01069014166846527,0.016798794050445424,0.03512475119638588
138.04224300019996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8422735552,9.0185483794,3.1860432918999995,0.63167,-0.03483,0.05246,-0.012217304763960308,-0.029932396671702752,0.02229658119422756
156.8082339999819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8793623054999999,9.041280194099999,3.1477581302999997,0.6351100000000001,-0.03139,0.05332,-0.015882496193148403,-0.05497787143782139,0.02260201381332657
175.5380270005844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9272187574999999,9.0305124924,3.1369904286,0.6351100000000001,-0.03139,0.06708,-0.025961772623415653,-0.06688974358268268,0.027794368338009703
194.3471419999696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9188438783999999,9.0041914438,3.1836504693,0.62909,-0.03655,0.06708,-0.030237829290801762,-0.07299839596466283,0.026267205242514663
213.12828900045133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9607182738999999,8.949156524,3.1645078884999998,0.63339,-0.03741,0.05676,-0.03512475119638588,-0.07971791358484101,0.02504547476611863
232.01500699997268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9738787981999999,8.9240318867,3.1453653077,0.6282300000000001,-0.03483,0.05246,-0.03298672286269283,-0.08888089215781124,0.0238237442897226
250.78146699979698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9774680320999999,8.9455672901,3.1669007110999994,0.6282300000000001,-0.03655,0.05031,-0.02657263786161367,-0.1105666081138408,0.028710666195306725
269.5393840003817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9834500885999999,8.9682991048,3.1501509529,0.63683,-0.03655,0.05031,-0.02260201381332657,-0.1108720407329398,0.029626964052603746
288.35547900052916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9667003303999999,8.9994057986,3.1501509529,0.62995,-0.03827,0.05375,-0.012217304763960308,-0.11514809740032592,0.02657263786161367
307.11620900001435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9583254512999998,9.046065839299999,3.1585258319999996,0.63081,-0.03827,0.05891,-0.0119118721448613,-0.11636982787672193,0.019547687622336492
325.85261600070226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9200402897,9.0556371297,3.1310083720999997,0.63081,-0.03483,0.03612,-0.013744467859455347,-0.12461650859239513,0.003054326190990077
344.7343349998846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9690931529999999,9.0484586619,3.2015966387999995,0.62909,-0.03483,0.03612,-0.013439035240356337,-0.1475239550248207,-0.015271630954950386
364.5164110002952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0001998468,9.028119669799999,3.1537401868,0.63081,-0.03741,0.0602,-0.010995574287564279,-0.17226399717184035,-0.024129176908821607
